us,Red,IR,Ratio,Ambient,drdt,ddrdt,R+IR,dRed/dt (~7sec),dIR/dt,dRed/dIR,dRed*dIR/dt,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR,,Notes
357241455,-30.5,-57.2,0.22504,5,4.965,54.83,-87.7,-0.0002749536415,0.00002557708293,-0.09302325581,-0.0002199629132,-0.000000007032512093,-0.000000003265718006,-0.01516721018,-0.0002493765586,-0.000000004089120823,-87.7,,
357272653,-39.6,-56,0.2598,5.3,5.569,19.372,-95.6,-0.0002916853644,0.0000384640041,-0.1318681319,-0.0003500224373,-0.00000001121938705,-0.0000000005349358306,-0.01516122828,-0.0002532213603,-0.0000000001229235162,-95.6,,
357303865,-46.4,-52.5,0.29498,2.5,5.638,2.211,-98.9,-0.0002178649237,0.0001121363578,-0.5147058824,-0.0007625272331,-0.00000002443057904,0.000000002366191445,-0.006997308727,-0.0001057285659,0.000000004727636208,-98.9,,
357335084,-48.4,-45.2,0.33256,-2,6.016,12.091,-93.6,-0.00006406355104,0.0002338319613,-3.65,-0.0004676639226,-0.00000001498010579,0.000000004927635932,0.007954130497,0.0001697684103,0.000000008826636428,-93.6,,
357366296,-44.5,-34,0.37998,-5.8,7.597,50.657,-78.5,0.0001249519416,0.000358836345,2.871794872,0.001399461745,0.00000004483729801,0.000000006054501829,0.02161604511,0.0004837882866,0.00000001005861419,-78.5,,
357397561,-34.5,-20.1,0.4609,-7,12.942,170.963,-54.6,0.0003198464737,0.0004445865984,1.39,0.004445865984,0.0000001421994558,0.000000006244217997,0.02621301775,0.0007644330721,0.000000008991566884,-54.6,,
357428772,-19.9,-6,0.78074,-4.7,51.239,1227.045,-25.9,0.0004677837942,0.0004517638012,0.9657534247,0.006595751498,0.000000211327785,0.000000004731723028,0.01839255391,0.0009195475954,0.000000004961283329,-25.9,,
357491190,14.1,14.5,0.31334,3.7,46.078,5352.329,28.6,0.0005447146656,0.0003284309013,0.6029411765,0.01116665065,0.0000001789011286,0.000000002464864037,0.00518840719,0.000873145567,-0.000000001486720336,28.6,,
357522455,28.6,18.9,0.42152,5.1,17.3,-920.45,47.5,0.0004637773869,0.0001407324484,0.3034482759,0.002040620502,0.00000006526852718,-0.000000001296697728,0.01074972013,0.0006045098353,-0.000000004303818317,47.5,,
357553666,39.3,20,0.5108,3.3,14.305,-95.957,59.3,0.0003428278492,0.00003524398449,0.1028037383,0.0003771106341,0.0000000120826194,-0.000000003868528313,0.00786453494,0.0003780718336,-0.000000007242539633,59.3,,
357584868,46,19.5,0.5902,-0.5,12.723,-50.702,65.5,0.000214729825,-0.00001602461381,-0.07462686567,-0.0001073649125,-0.000000003440962519,-0.000000004104258888,0.003557464265,0.0001987052112,-0.000000005746904054,65.5,,
357616100,49.7,19.1,0.63996,-3.8,7.964,-152.392,68.8,0.0001184682377,-0.00001280737705,-0.1081081081,-0.00004738729508,-0.000000001517267389,-0.000000003085109522,0.001673603996,0.0001056608607,-0.000000002981999569,68.8,,
357647335,51.7,19.7,0.6437,-4.7,0.601,-235.737,71.4,0.00006403073475,0.00001920922043,0.3,0.00003841844085,0.000000001229980498,-0.000000001743004065,0.00221610373,0.00008323995518,-0.0000000007178824756,71.4,,
357678561,53,20.9,0.62482,-2.5,-3.025,-116.123,73.9,0.00004163197336,0.00003842951387,0.9230769231,0.00004995836803,0.000000001599896497,-0.0000000007171045749,0.00285691411,0.00008006148722,-0.0000000001017598193,73.9,,
357709747,53.2,20.8,0.62982,1.1,0.804,122.789,74,0.000006413134099,-0.000003206567049,-0.5,-0.0000006413134099,0,-0.00000000112786906,-0.00003655486436,0.000003206567049,-0.000000002461247684,74,,
357740984,50.9,16.9,0.72134,3.9,14.648,443.197,67.8,-0.00007363063034,-0.0001248519384,1.695652174,0.0002871594583,0.000000009192926924,-0.000000002566656976,-0.007886480776,-0.0001984825687,-0.000000006467297371,67.8,,
357772190,44.3,7.5,1.29404,3.9,91.761,2471.105,51.8,-0.0002114977889,-0.0003012241236,1.424242424,0.001988079216,0.00000006370823609,-0.000000004413585125,-0.01691854131,-0.0005127219125,-0.00000001005984389,51.8,,
357865878,-0.8,-46.7,0.12192,-6.6,21.287,-3266.571,-47.5,-0.0004813850226,-0.0005785159252,1.201773836,0.02609106823,0.0000002784889017,-0.000000008648568664,-0.003945115703,-0.001059900948,-0.00000001753441759,-47.5,,
357897084,-18.3,-66.3,0.17346,-6.9,8.259,-417.497,-84.6,-0.0005607895917,-0.0006280843428,1.12,0.010991476,0.0000003522231622,-0.0000000008475425787,-0.03768281741,-0.001188873934,-0.000000001376622264,-84.6,,
357928335,-34.1,-82.3,0.20116,-4.2,4.432,-122.461,-116.4,-0.0005055838213,-0.0005119836165,1.012658228,0.008089341141,0.0000002588506333,0.000000001769075512,-0.05097884868,-0.001017567438,0.000000005489537161,-116.4,,
357959547,-47.9,-92.9,0.22162,0,3.278,-36.964,-140.8,-0.0004421376394,-0.0003396129694,0.768115942,0.004686658977,0.0000001501556766,0.000000002030212856,-0.05265538895,-0.0007817506087,0.000000007545897063,-140.8,,
357990759,-59.8,-97.2,0.24148,3.3,3.18,-3.151,-157,-0.0003812636166,-0.0001377675253,0.3613445378,0.001639433551,0.00000005252574494,0.000000001950340344,-0.04365788799,-0.0005190311419,0.000000008417258326,-157,,
358021971,-69.2,-95.8,0.2629,3.8,3.433,8.097,-165,-0.0003011662181,0.00004485454312,-0.1489361702,-0.0004216327054,-0.00000001350867312,0.000000002566237295,-0.02616942202,-0.000256311675,0.000000008417258326,-165,,
358053175,-74.9,-89.9,0.28518,1.6,3.57,4.414,-164.8,-0.0001826688886,0.0001890783233,-1.035087719,-0.001077746443,-0.00000003453872717,0.000000003796531126,-0.003337713114,0.000006409434688,0.00000000841731096,-164.8,,
358084409,-75.4,-80.6,0.30552,-1.9,3.256,-10.05,-156,-0.0000160081962,0.0002977524493,-18.6,-0.0001488762246,-0.000000004766479626,0.000000005341004115,0.02101139784,0.0002817442531,0.000000008823702678,-156,,
358115666,-69.5,-69,0.3198,-4.6,2.282,-31.16,-138.5,0.0001887577183,0.0003711168698,1.966101695,0.002189589532,0.00000007005117356,0.000000006555865866,0.04100649455,0.0005598745881,0.000000008904729943,-138.5,,
358146878,-57.3,-56.2,0.32232,-4.6,0.405,-60.144,-113.5,0.0003908753044,0.00041009868,1.049180328,0.005003203896,0.0000001602974464,0.000000006466314301,0.05046905037,0.0008009739844,0.000000007713452867,-113.5,,
358178115,-40.1,-43.4,0.3033,-2.2,-3.045,-110.44,-83.5,0.0005506290617,0.0004097704645,0.7441860465,0.00704805199,0.0000002256315264,0.000000005118344141,0.04737714889,0.0009603995262,0.000000005107828458,-83.5,,
358209335,-20.3,-32.1,0.24464,1.3,-9.395,-203.413,-52.4,0.0006342088405,0.0003619474696,0.5707070707,0.007166559898,0.000000229550285,0.000000002675665999,0.03487219731,0.0009961563101,0.000000001144693276,-52.4,,
358240547,-1.1,-24.1,0.1277,3.6,-18.734,-299.203,-25.2,0.00061514802,0.000256311675,0.4166666667,0.00492118416,0.0000001576696194,-0.0000000006105323669,0.02002819428,0.000871459695,-0.000000003994126043,-25.2,,
358459037,18.6,4.1,1.03736,2.6,242.821,9340.254,22.7,0.00009016430958,0.0001290676919,1.431472081,0.00254263353,0.00000001163729933,-0.00000001681993177,0.0004703647764,0.0002192320015,-0.00000002089669658,22.7,,
358490335,17,16,0.33062,5.5,-112.903,-11365.741,33,-0.00005112147741,0.0003802159882,-7.4375,-0.0006083455812,-0.00000001943720305,-0.0000000006466464689,0.006254073743,0.0003290945108,0.0000000005028262592,33,,
358521547,14.9,28,0.22458,5.9,-16.989,3072.989,42.9,-0.00006728181469,0.0003844675125,-5.714285714,-0.0008073817762,-0.00000002586767193,-0.0000000005163376981,0.004652056901,0.0003171856978,-0.0000000003804975725,42.9,,
358552758,13.7,39.4,0.18818,3.9,-5.832,357.494,53.1,-0.00003844798308,0.0003652558393,-9.5,-0.0004383070071,-0.00000001404335033,0.0000000009238059594,0.003927461472,0.0003268078562,0.0000000003082839419,53.1,,
358583971,16,49.5,0.18308,1.1,-0.816,160.679,65.5,0.0000736872457,0.0003235831224,4.391304348,0.0007442411816,0.00000002384394905,0.000000003592811149,0.008080607439,0.0003972703681,0.000000002257617888,65.5,,
358615177,23.3,57.3,0.1997,-0.7,2.663,111.489,80.6,0.0002339293726,0.0002499519323,1.068493151,0.001824649106,0.0000000584710987,0.00000000513382651,0.01740338396,0.0004838813049,0.000000002774835381,80.6,,
358646441,35,61.3,0.23246,-0.2,5.24,82.438,96.3,0.0003742323439,0.0001279426817,0.3418803419,0.001496929376,0.00000004788028965,0.000000004496025487,0.02592150716,0.0005021750256,0.0000000005862244668,96.3,,
358677653,48,60,0.27846,2.3,7.367,68.151,108,0.0004165064719,-0.00004165064719,-0.1,-0.0005414584134,-0.00000001734776411,0.000000001352166324,0.02353261566,0.0003748558247,-0.000000004072389998,108,,
358708878,58.2,52.6,0.33952,5.3,9.778,77.213,110.8,0.0003266613291,-0.0002369895917,-0.7254901961,-0.002417293835,-0.00000007741533499,-0.00000000287854488,0.005806885508,0.00008967173739,-0.000000009137001387,110.8,,
358740084,62,40,0.4282,7.2,14.21,142.018,102,0.0001217714542,-0.0004037685061,-3.315789474,-0.001534320323,-0.00000004916747815,-0.000000006561725376,-0.01862846888,-0.0002819970518,-0.00000001190292359,102,,
358771296,58.2,24.2,0.59978,7,27.485,425.305,82.4,-0.0001217480456,-0.0005062155581,4.157894737,0.001923619121,0.00000006163075487,-0.00000000780361148,-0.03433166731,-0.0006279636037,-0.00000001108653951,82.4,,
358802508,47.9,7.4,1.42094,4.7,131.547,3334.038,55.3,-0.0003300012816,-0.0005382545175,1.631067961,0.00554402153,0.0000001776246806,-0.000000006672216966,-0.0337684224,-0.0008682557991,-0.000000007698711884,55.3,,
358927388,-7.2,-51,0.141,1.1,8.867,-409.839,-58.2,-0.0004412235746,-0.000467648943,1.059891107,0.02576745676,0.0000002063377383,-0.000000003563446529,-0.005778827675,-0.0009088725176,-0.000000001301317396,-58.2,,
358958614,-17.3,-63.2,0.17176,3.2,4.251,-147.801,-80.5,-0.0003234484084,-0.0003907000576,1.207920792,0.003946070582,0.0000001263713118,0.0000000009431067125,-0.02325497982,-0.000714148466,0.000000001559289331,-80.5,,
358989865,-25,-73,0.1841,4.4,2.2,-65.65,-98,-0.0002463921155,-0.0003135899651,1.272727273,0.002414642731,0.00000007726609489,0.000000002467696565,-0.02341173082,-0.0005599820806,0.000000004937116039,-98,,
359021037,-30.4,-80,0.1902,4,1.201,-32.024,-110.4,-0.000173232388,-0.000224560503,1.296296296,0.001212626716,0.0000000389011522,0.000000002341036364,-0.01947260362,-0.0003977928911,0.000000005189887988,-110.4,,
359052286,-33.7,-84.5,0.1926,2.2,0.607,-19.023,-118.2,-0.0001056033793,-0.0001440046081,1.363636364,0.0004752152069,0.00000001520737326,0.00000000216954346,-0.01330122564,-0.0002496079875,0.000000004753782356,-118.2,,
359083508,-35.3,-87.4,0.1936,0.2,0.16,-14.305,-122.7,-0.00005124591634,-0.00009288322337,1.8125,0.0001486131574,0.000000004759885894,0.000000001739494479,-0.007609057716,-0.0001441291397,0.000000003375431142,-122.7,,
359114759,-35.3,-88.8,0.19244,-0.9,-0.186,-11.08,-124.1,0,-0.00004479856645,#DIV/0!,0,0,0.000000001641339964,-0.001581389396,-0.00004479856645,0.000000003181428905,-124.1,,
359145984,-34.2,-88.6,0.19006,-0.2,-0.381,-6.256,-122.8,0.00003522818255,0.000006405124099,0.1818181818,0.000007045636509,0.000000000225640881,0.000000001127265769,0.003347317854,0.00004163330665,0.000000002765731436,-122.8,,
359177190,-32.2,-86.2,0.18746,2,-0.414,-1.059,-118.4,0.00006409023906,0.00007690828687,1.2,0.0001538165737,0.000000004929070491,0.0000000009243252686,0.008154842018,0.0001409985259,0.000000003182232803,-118.4,,
359208399,-29.5,-81.8,0.18508,4.5,-0.382,1.023,-111.3,0.00008651350572,0.0001409849723,1.62962963,0.0003806594252,0.00000001219710421,0.0000000007185562604,0.01161652088,0.000227498478,0.000000002771901304,-111.3,,
359239614,-26.2,-75.4,0.18228,5.8,-0.447,-2.069,-101.6,0.0001057184046,0.0002050296332,1.939393939,0.0006765977895,0.00000002167540572,0.0000000006153641223,0.01401954189,0.0003107480378,0.000000002667485655,-101.6,,
359270825,-22.1,-67.8,0.17804,4.8,-0.681,-7.497,-89.9,0.0001313639422,0.0002435038929,1.853658537,0.0009983659607,0.00000003198763131,0.0000000008215773694,0.01528627727,0.0003748678351,0.000000002054134142,-89.9,,
359302084,-17.6,-59.2,0.17224,1.7,-0.929,-7.922,-76.8,0.0001439585399,0.0002751207652,1.911111111,0.001238043443,0.00000003960598367,0.0000000004035307341,0.01460251448,0.0004190793052,0.000000001416534879,-76.8,,
359333296,-13.4,-50,0.1665,-2.2,-0.918,0.345,-63.4,0.0001345636294,0.0002947584262,2.19047619,0.00123798539,0.00000003966376362,-0.0000000003005505796,0.01191592977,0.0004293220556,0.0000000003276736447,-63.4,,
359364494,-10.1,-40.3,0.16296,-5.1,-0.569,11.164,-50.4,0.0001057760113,0.0003109173665,2.939393939,0.001026027309,0.00000003288759887,-0.0000000009223253265,0.008429065966,0.0004166933778,-0.0000000004046096962,-50.4,,
359395706,-7.5,-30.7,0.16192,-5.6,-0.165,12.945,-38.2,0.00008330129437,0.00030757401,3.692307692,0.000799692426,0.00000002562131315,-0.0000000007203896695,0.005663847238,0.0003908753044,-0.0000000008275554013,-38.2,,
359426971,-5.2,-21.8,0.1604,-3.6,-0.243,-2.479,-27,0.00007356468895,0.0002846633616,3.869565217,0.0006547257316,0.00000002094117165,-0.0000000003119507056,0.003738685431,0.0003582280505,-0.000000001045984039,-27,,
359458190,-2.5,-13.9,0.1802,-0.4,-1.852,-51.554,-16.4,0.00008648579391,0.0002530510266,2.925925926,0.0006832377719,0.00000002188531894,0.0000000004132769857,0.002518017874,0.0003395368205,-0.0000000005978324008,-16.4,,
359520600,6.6,2.2,0.73062,3.1,103.309,3674.193,8.8,0.0001458099664,0.0002579714789,1.769230769,0.002347540458,0.00000003761481266,0.000000001900258575,0.0007894568178,0.0004037814453,0.000000002057869399,8.8,,
359551825,15,13.3,0.35352,1.8,-61.642,-5282.654,28.3,0.0002690152122,0.0003554843875,1.321428571,0.002986068855,0.00000009563070793,0.000000001974126676,0.005924099279,0.0006244995997,0.00000000353658315,28.3,,
359583084,27,27.6,0.332,-0.7,-4.696,1821.748,54.6,0.0003838894398,0.0004574682491,1.191666667,0.00548961899,0.0000001756172299,0.00000000367891842,0.01745737228,0.000841357689,0.00000000694501487,54.6,,
359614283,42.3,44,0.33652,-2.7,-0.532,133.45,86.3,0.0004904003333,0.0005256578736,1.071895425,0.008042565467,0.0000002577827965,0.00000000340736727,0.03577037726,0.001016058207,0.000000005588807,86.3,,
359645505,59.2,60,0.34134,-2.7,0.771,41.747,119.2,0.0005412849914,0.0005124591634,0.9467455621,0.008660559862,0.0000002773864538,0.000000001630970801,0.05415412209,0.001053744155,0.000000001207921657,119.2,,
359676759,74.7,72.5,0.35022,-0.5,1.42,20.765,147.2,0.0004959365201,0.0003999488066,0.8064516129,0.006199206502,0.0000001983492194,-0.000000001452452477,0.05963236706,0.0008958853267,-0.000000005056012686,147.2,,
359707971,85.6,78.5,0.3622,2.8,1.921,16.036,164.1,0.0003492246572,0.0001922337562,0.5504587156,0.002095347943,0.00000006713276762,-0.000000004694178759,0.04177399718,0.0005414584134,-0.00000001134020968,164.1,,
359739190,88.8,75.8,0.37842,5.3,2.598,21.701,164.6,0.0001025016817,-0.00008648579391,-0.84375,-0.0002767545405,-0.000000008864939316,-0.000000007904747389,0.000366443512,0.00001601588776,-0.00000001683463173,164.6,,
359770388,83,64,0.40382,5.6,4.069,47.136,147,-0.0001859093532,-0.0003782293737,2.034482759,0.002193730367,0.00000007031637821,-0.000000009238317526,-0.04548496699,-0.0005641387268,-0.00000001858338238,147,,
359801614,69.1,44.3,0.45604,3.6,8.364,137.562,113.4,-0.000445141869,-0.0006308845193,1.417266187,0.008769294818,0.000000280833114,-0.000000008309267126,-0.0720831999,-0.001076026388,-0.00000001640770759,113.4,,
359832865,49.7,19.9,0.64422,0.4,30.107,695.749,69.6,-0.000620780135,-0.0007807750152,1.257731959,0.01514703529,0.0000004846896194,-0.000000005624744318,-0.06630507824,-0.00140155515,-0.00000001042492673,69.6,,
359926508,-9.8,-46.5,0.2101,-0.5,15.698,-4468.158,-56.3,-0.0006353918606,-0.0007090759587,1.115966387,0.04219001954,0.0000004505410927,-0.0000000004675602554,-0.01542806189,-0.001344467819,0.000000001826736135,-56.3,,
359957719,-24.2,-58.6,0.23254,2.2,6.47,-295.689,-82.8,-0.000461375797,-0.0003876838294,0.8402777778,0.005582647144,0.0000001788679358,0.000000001858292276,-0.03083592323,-0.0008490596264,0.000000005290392158,-82.8,,
359988984,-34.6,-64.9,0.26286,3.8,3.894,-82.377,-99.5,-0.0003326403326,-0.0002015032784,0.6057692308,0.002095634096,0.00000006702811756,0.000000004124682463,-0.02646473693,-0.0005341436111,0.00000001008990469,-99.5,,
360020177,-40.4,-66,0.28434,3.2,2.484,-45.201,-106.4,-0.000185939153,-0.00003526432212,0.1896551724,0.0002045330683,0.000000006557018187,0.000000004692185499,-0.01349212964,-0.0002212034751,0.0000000100092799,-106.4,,
360051402,-40.7,-63.5,0.2963,0.7,0.955,-48.965,-104.2,-0.000009607686149,0.00008006405124,-8.333333333,-0.00002401921537,-0.0000000007692302761,0.000000005652917862,0.0026244996,0.00007045636509,0.000000009350169597,-104.2,,
360082614,-36,-59,0.29002,-2.1,-1.005,-62.811,-95,0.0001505831091,0.0001441753172,0.9574468085,0.0006776239908,0.00000002171036751,0.000000005130209614,0.01475233884,0.0002947584262,0.000000007183412687,-95,,
360113865,-27.9,-54,0.27144,-3.5,-2.974,-62.993,-81.9,0.0002591917059,0.0001599948802,0.6172839506,0.001295958529,0.00000004146934592,0.000000003479706421,0.0197561678,0.000419186586,0.000000003986548756,-81.9,,
360145084,-19.7,-49.7,0.24724,-2.7,-3.874,-28.826,-69.4,0.0002626605593,0.0001377366347,0.5243902439,0.001129440405,0.00000003617798151,0.0000000001109997571,0.01689708191,0.000400397194,-0.0000000006012413047,-69.4,,
360176283,-14,-46.1,0.22858,-0.1,-2.99,28.327,-60.1,0.0001826981634,0.0001153883137,0.6315789474,0.0006577133882,0.000000021081233,-0.000000002561337515,0.01069553511,0.0002980864771,-0.000000003277193917,-60.1,,
360207494,-11.4,-42.5,0.2687,2.5,-1.084,61.069,-53.9,0.00008330396335,0.0001153439492,1.384615385,0.000299894268,0.00000000960860812,-0.00000000318581365,0.005155233732,0.0001986479126,-0.000000003187235634,-53.9,,
360238706,-10.6,-38.5,0.2763,3.4,0.242,42.473,-49.1,0.0000256311675,0.0001281558375,5,0.00010252467,0.000000003284783737,-0.000000001847835566,0.002447776496,0.000153787005,-0.000000001437342847,-49.1,,
360269931,-9.2,-34,0.2719,2,-0.14,-12.238,-43.2,0.00004483586869,0.0001441152922,3.214285714,0.0002017614091,0.00000000646153432,0.0000000006152986414,0.003052041633,0.0001889511609,0.000000001126622963,-43.2,,
360301177,-5.8,-29.4,0.1983,-1,-2.355,-70.878,-35.2,0.0001088139282,0.000147218844,1.352941176,0.0005005440696,0.00000001601946072,0.000000002048937053,0.004553542853,0.0002560327722,0.000000002148330225,-35.2,,
360332402,-0.6,-25.1,0.20804,-3.4,-5.551,-102.346,-25.7,0.0001665332266,0.0001377101681,0.8269230769,0.0007160928743,0.00000002293331863,0.000000001847253997,0.004978702962,0.0003042433947,0.000000001542937417,-25.7,,
360550931,5.9,5.9,0.38806,5.3,341.651,19372.404,11.8,0.00002974433599,0.0001418576024,4.769230769,0.0009220744158,0.00000000421946019,-0.000000004380749098,0.0002282076978,0.0001716019384,-0.000000004247924942,11.8,,
360582136,7.1,13.3,0.28006,1.2,-14.806,-11423.074,20.4,0.00003845537574,0.0002371414837,6.166666667,0.0002845697805,0.000000009119364861,0,0.001910591251,0.0002755968595,0.0000000004758861344,20.4,,
360613402,10.4,21.2,0.2569,-0.9,-1.35,430.355,31.6,0.0001055459605,0.0002526706326,2.393939394,0.0008338130877,0.0000000266683646,0.000000002149994704,0.004031535854,0.0003582165931,0.000000002647644084,31.6,,
360644614,15.4,29.1,0.26494,-0.1,1.287,84.498,44.5,0.0001601947969,0.0002531077791,1.58,0.001265538895,0.00000004054654925,0.000000001747867857,0.007293989491,0.0004133025759,0.000000001761849384,44.5,,
360675812,21.9,36.5,0.27848,2.6,2.169,28.271,58.4,0.0002083466889,0.000237194692,1.138461538,0.001541765498,0.00000004941872869,0.000000001542736512,0.0112574524,0.0004455413809,0.000000001032897761,58.4,,
360707776,29,43.1,0.29344,5.5,2.341,5.381,72.1,0.0002221248905,0.0002064822926,0.9295774648,0.001466024277,0.00000004586485663,0.0000000004416373361,0.01409554499,0.0004286071831,-0.000000000542797544,72.1,,
360738283,35.3,47.5,0.30704,6.5,2.229,-3.663,82.8,0.0002065099813,0.0001442291933,0.6984126984,0.0009086439178,0.00000002978476801,-0.000000000488515492,0.01399187072,0.0003507391746,-0.000000002436115895,82.8,,
360769508,38.6,48.3,0.31832,4.9,1.807,-13.536,86.9,0.0001056845476,0.0000256204964,0.2424242424,0.00008454763811,0.000000002707690572,-0.000000003304993401,0.006008967174,0.000131305044,-0.000000007192910826,86.9,,
360800737,38,44.5,0.3293,1.4,1.759,-1.533,82.5,-0.00001921291108,-0.0001216817701,6.333333333,0.00007300906209,0.000000002337861029,-0.000000003999918614,-0.005551890871,-0.0001408946812,-0.0000000087173651,82.5,,
360831918,33.6,35.8,0.34668,-2.1,2.785,32.918,69.4,-0.0001411115744,-0.0002790160675,1.977272727,0.001227670697,0.00000003937239655,-0.000000003903380297,-0.01565440493,-0.0004201276418,-0.000000008941463403,69.4,,
360863136,27,23.2,0.39094,-3.9,7.09,137.889,50.2,-0.0002114164905,-0.0004036133,1.909090909,0.00266384778,0.0000000853305074,-0.000000002254735773,-0.01846626946,-0.0006150297905,-0.000000006250670237,50.2,,
360894402,19.5,8.7,0.60856,-3.5,34.8,886.257,28.2,-0.0002398771829,-0.0004637625536,1.933333333,0.003478219152,0.0000001112460549,-0.0000000009116757126,-0.01460852044,-0.0007036397365,-0.000000002838424817,28.2,,
360988023,-2.7,-30.2,0.17682,0.9,10.505,-1447.579,-32.9,-0.0002371262858,-0.0004155050683,1.752252252,0.009224212516,0.00000009852717357,0,-0.002683051879,-0.0006526313541,0.000000001631432942,-32.9,,
361019296,-10,-37.8,0.2644,-0.5,5.549,-158.504,-47.8,-0.0002334281968,-0.0002430211364,1.04109589,0.001774054296,0.00000005672798568,0,-0.009479742909,-0.0004764493333,0.000000001881864334,-47.8,,
361050508,-17,-43,0.25102,-3.1,4.21,-42.875,-60,-0.0002242727156,-0.0001666025887,0.7428571429,0.001166218121,0.00000003736441501,0.0000000002927599279,-0.01130975266,-0.0003908753044,0.000000002736354968,-60,,
361081706,-23.6,-47.1,0.28536,-5.3,3.385,-26.439,-70.7,-0.0002115520226,-0.0001314186807,0.6212121212,0.0008673632925,0.0000000278018877,0.0000000004075577681,-0.01219821783,-0.0003429707033,0.000000001534813569,-70.7,,
361112918,-29.5,-51.2,0.31376,-5.9,2.432,-30.548,-80.7,-0.0001890298603,-0.0001313597334,0.6949152542,0.0007750224273,0.00000002483091206,0.0000000007219104512,-0.01277841856,-0.0003203895937,0.0000000007237999072,-80.7,,
361144138,-33.8,-54.3,0.33598,-4.4,1.44,-31.761,-88.1,-0.0001377322229,-0.00009929532351,0.7209302326,0.0004269698911,0.00000001367616563,0.00000000164352292,-0.01040807175,-0.0002370275464,0.000000002670833247,-88.1,,
361175388,-35.2,-54.9,0.33962,-1.5,0.581,-27.512,-90.1,-0.0000448,-0.0000192,0.4285714286,0.00002688,0.00000000086016,0.000000002976688755,-0.00310848,-0.000064,0.000000005542202,-90.1,,
361206600,-32.9,-51.7,0.33886,1.3,-0.119,-22.424,-84.6,0.00007368960656,0.00010252467,1.391304348,0.000235806741,0.000000007555002595,0.00000000379166741,0.007418621043,0.0001762142766,0.00000000768685685,-84.6,,
361237812,-27.4,-44.4,0.33494,2.5,-0.628,-16.307,-71.8,0.0001762142766,0.0002338844034,1.327272727,0.001286364219,0.00000004121377095,0.000000003284783737,0.01551871075,0.00041009868,0.0000000074934129,-71.8,,
361269023,-20.4,-34.2,0.33072,1.5,-0.676,-1.521,-54.6,0.0002242799013,0.0003268078562,1.457142857,0.002287654993,0.00000007329643374,0.000000001539972599,0.01662490789,0.0005510877575,0.000000004517143327,-54.6,,
361300296,-13.8,-22.1,0.33628,-1,0.888,49.99,-35.9,0.0002110446711,0.0003869152304,1.833333333,0.002553640521,0.00000008165639755,-0.0000000004240565889,0.01255715793,0.0005979599015,0.000000001501782833,-35.9,,
361331508,-9.3,-9.4,0.40926,-3.6,11.692,346.16,-18.7,0.0001441753172,0.0004068947841,2.822222222,0.001831026528,0.00000005866418455,-0.000000002138245577,0.006970396002,0.0005510701012,-0.000000001499370072,-18.7,,
361425137,1.7,27.9,0.2238,-0.9,10.18,-1468.822,29.6,0.0001174849673,0.0003983808435,3.390909091,0.004382189279,0.00000004680376036,-0.0000000008551310368,0.001440258894,0.0005158658108,-0.000000001127908831,29.6,,
361456402,12.6,39,0.3237,2.1,8.389,-57.275,51.6,0.0003486326563,0.0003550295858,1.018348624,0.003869822485,0.0000001237749076,0.000000002468761698,0.01420022389,0.0007036622421,0.00000000200575069,51.6,,
361487600,28.3,48.5,0.34026,3.4,8.357,-1.043,76.8,0.000503237387,0.0003045066991,0.6050955414,0.004780755177,0.0000001532391556,0.000000004944977793,0.02824379768,0.0008077440862,0.000000003329021079,76.8,,
361518812,46.2,55.7,0.40088,2.3,7.812,-17.437,101.9,0.0005734973728,0.0002306805075,0.4022346369,0.004129181084,0.000000132294665,0.000000002252066985,0.03847206203,0.0008041778803,-0.0000000001143087973,101.9,,
361550084,62.2,60.3,0.45336,-0.6,6.495,-42.138,122.5,0.0005116398056,0.0001470964441,0.2875,0.002353543106,0.00000007526039606,-0.000000001981852083,0.03764773599,0.0006587362497,-0.000000004659798495,122.5,,
361581283,73.8,62.8,0.49376,-3.6,4.573,-61.59,136.6,0.0003718067887,0.00008013077342,0.2155172414,0.0009295169717,0.00000002979316554,-0.000000004471508599,0.02833360044,0.0004519375621,-0.000000006612902519,136.6,,
361612508,80,64,0.50904,-4.8,2.447,-68.102,144,0.0001985588471,0.0000384307446,0.1935483871,0.0002382706165,0.000000007630764339,-0.000000005552996622,0.01554395516,0.0002369895917,-0.000000006889578846,144,,
361643704,82,64.2,0.51452,-3.2,0.877,-50.306,146.2,0.00006411078343,0.000006411078343,0.1,0.00001282215669,0.0000000004110192552,-0.000000004305782663,0.004628798564,0.00007052186178,-0.000000005331232343,146.2,,
361674928,81.7,63.3,0.51736,0.5,0.453,-13.578,145,-0.000009607993851,-0.00002882398155,3,0.000008647194466,0.0000000002769406375,-0.000000002363084283,-0.002971752498,-0.0000384319754,-0.00000000349255793,145,,
361706177,80.9,60.7,0.5254,4.5,1.29,26.757,141.6,-0.00002560081923,-0.00008320266249,3.25,0.00006656212999,0.000000002130056321,-0.0000000005121965595,-0.008351627252,-0.0001088034817,-0.000000002253763333,141.6,,
361737388,80.5,56.1,0.54572,6.8,3.253,62.897,136.6,-0.00001281599436,-0.0001473839352,11.5,0.00005895357406,0.000000001888871682,0.0000000004091274878,-0.01264233764,-0.0001601999295,-0.000000001644738961,136.6,,
